Participant information: First name,Participant information: Last name,Participant information: Gender,Participant information: Student cell phone,Participant information: Residence hall,Participant information: Room number,Contact information: Student’s phone number,Parent/guardian information: First name,Parent/guardian information: Last name,Parent/guardian information: Primary phone,Parent/guardian information: Relationship,Parent/guardian information: Parent/guardian primary language,Parent/guardian 2 information: First name,Parent/guardian 2 information: Last name,Parent/guardian 2 information: Relationship,Parent/guardian 2 information: Parent/guardian cell phone,Parent/guardian 2 information: Parent/guardian primary language,Photo upload and roommate request: Pacific id: Your pacific id,Program,Schedule,Tuition,Participant ID,Participant external ID
John622,johnson623,Male,2098140426,John Ballantyne Hall 2,JOB-0205B,,,,,,,,,,,,,John Ballantyne Hall 2,Session 1,Housing,697c0ffca92865f97e4badf0,510007583
John623,johnson624,Female,6196999912,Grace Covell Hall 1,GCH-0137B,,,,,,,,,,,,,Grace Covell Hall 1,Session 1,Housing,697c0fc8204e82c4ceb62847,510007582
John624,johnson625,Female,2095390576,Eiselen House 2,EIS-0212B,,,,,,,,,,,,,Eiselen House 2,Session 1,Housing,697c0f19204e82c4ceb6281a,510007581
John625,johnson626,Female,5106806324,Eiselen House 2,EIS-0212A,,,,,,,,,,,,,Eiselen House 2,Session 1,Housing,697c0ecb204e82c4ceb627f9,510007580
John626,johnson627,Female,2092784575,Grace Covell Hall 2,GCH-0283B,,,,,,,,,,,,,Grace Covell Hall 2,Session 1,Housing,697c0e6ba92865f97e4bad5b,510007579
John627,johnson628,Female,2096088125,Grace Covell Hall 2,GCH-0233B,,,,,,,,,,,,,Grace Covell Hall 2,Session 1,Housing,697c0e5d1b410fdd9af5603a,510007578
John628,johnson629,Female,2819008672,Eiselen House 2,EIS-0205A,,,,,,,,,,,,,Eiselen House 2,Session 1,Housing,697c0d9ca92865f97e4bad35,510007576
John629,johnson630,Male,4155333545,John Ballantyne Hall 1,JOB-0127A,,,,,,,,,,,,,John Ballantyne Hall 1,Session 1,Housing,697c0d27a92865f97e4bad06,510007574
John630,johnson631,Female,2093629756,Eiselen House 2,EIS-0204A,,,,,,,,,,,,,Eiselen House 2,Session 1,Housing,697c0b9e204e82c4ceb626d6,510007568
John631,johnson632,Female,5108992234,Eiselen House 2,EIS-0203B,,,,,,,,,,,,,Eiselen House 2,Session 1,Housing,697c0a95a92865f97e4bac8f,510007567
John632,johnson633,Male,2098177549,Grace Covell Hall 3,GCH-0362A,,,,,,,,,,,,,Grace Covell Hall 3,Session 1,Housing,67d9ad8a50657bd1033f344d,510007564
John633,johnson634,Male,2099054021,John Ballantyne Hall 1,JOB-0125B,,,,,,,,,,,,,John Ballantyne Hall 1,Session 1,Housing,660b30fb755809edb91a179d,510007562
John634,johnson635,Female,2092446805,Eiselen House 2,EIS-0202B,,,,,,,,,,,,,Eiselen House 2,Session 1,Housing,67bd36a8777192903cf10d05,510007560
John635,johnson636,Female,5105148925,Casa Werner 3,CWA-0302B,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,67fd8b5ffc44e8341898f1b5,510007558
John636,johnson637,Female,2098890780,Eiselen House 2,EIS-0201B,,,,,,,,,,,,,Eiselen House 2,Session 1,Housing,697acd2ced3b9e10a64930df,510007556
John637,johnson638,Female,2097122507,Grace Covell Hall 1,GCH-0121A,,,,,,,,,,,,,Grace Covell Hall 1,Session 1,Housing,675d00e11575aa9670468f3c,510007552
John638,johnson639,Male,2095390532,John Ballantyne Hall 2,JOB-0204B,,,,,,,,,,,,,John Ballantyne Hall 2,Session 1,Housing,660cd94dc24ab0f9859507b6,510007545
John639,johnson640,Female,2092752425,Casa Jackson 1,CJK-0114B,,,,,,,,,,,,,Casa Jackson 1,Session 1,Housing,697978938232ddd24a146f02,510007542
John640,johnson641,Male,2093138843,John Ballantyne Hall 2,JOB-0203B,,,,,,,,,,,,,John Ballantyne Hall 2,Session 1,Housing,6438d1181b63a3e69f8e5a85,510007540
John641,johnson642,Female,5106912053,Eiselen House 1,EIS-0117A,,,,,,,,,,,,,Eiselen House 1,Session 1,Housing,675cf4ae4b219bf17a5c8b0e,510007539
John642,johnson643,Other,2097751827,Grace Covell Hall 1,GCH-0102A,,,,,,,,,,,,,Grace Covell Hall 1,Session 1,Housing,69796d8a8232ddd24a146d1b,510007538
John643,johnson644,Female,5105173076,Grace Covell Hall 1,GCH-0195B,,,,,,,,,,,,,Grace Covell Hall 1,Session 1,Housing,69796a0e8232ddd24a146c0b,510007537
John644,johnson645,Female,2097620068,Eiselen House 1,EIS-0118A,,,,,,,,,,,,,Eiselen House 1,Session 1,Housing,6979687abd6280f7f922586c,510007536
John645,johnson646,Male,5108668261,Grace Covell Hall 3,GCH-0359A,,,,,,,,,,,,,Grace Covell Hall 3,Session 1,Housing,69794394bd6280f7f922513b,510007535
John646,johnson647,Female,5103790936,Jessie Ballantyne Hall 2,JEB-0209B,,,,,,,,,,,,,Jessie Ballantyne Hall 2,Session 1,Housing,697916c8cc225b3a0eb649bd,510007533
John647,johnson648,Female,2096237569,Eiselen House 1,EIS-0117B,,,,,,,,,,,,,Eiselen House 1,Session 1,Housing,675a31f2d97fea9c52a940d3,510007532
John648,johnson649,Female,5108507071,Grace Covell Hall 2,GCH-0200A,,,,,,,,,,,,,Grace Covell Hall 2,Session 1,Housing,697827bd3c3ec900fb694378,510007530
John649,johnson650,Female,2094530165,Casa Jackson 2,CJK-0204B,,,,,,,,,,,,,Casa Jackson 2,Session 1,Housing,6978190cab66db0e07dd44a7,510007528
John650,johnson651,Female,4089140583,Grace Covell Hall 1,GCH-0119A,,,,,,,,,,,,,Grace Covell Hall 1,Session 1,Housing,6977c3d6ab66db0e07dd3033,510007525
John651,johnson652,Male,2092718783,Wemyss Hall 2,WEM-0204A,,,,,,,,,,,,,Wemyss Hall 2,Session 1,Housing,69632f0e632bd5b403191010,510007524
John652,johnson653,Male,4243923910,Farley House 2,FAR-0214A,,,,,,,,,,,,,Farley House 2,Session 1,Housing,6976fe18ef54319bcbb3bff1,510007521
John653,johnson654,Male,2096874307,Grace Covell Hall 3,GCH-0371B,,,,,,,,,,,,,Grace Covell Hall 3,Session 1,Housing,6976fb81ef54319bcbb3bfb1,510007520
John654,johnson655,Male,9255048124,Grace Covell Hall 3,GCH-0393A,,,,,,,,,,,,,Grace Covell Hall 3,Session 1,Housing,6976e51eef54319bcbb3bddc,510007519
John655,johnson656,Male,2096080781,Grace Covell Hall 3,GCH-0371A,,,,,,,,,,,,,Grace Covell Hall 3,Session 1,Housing,675e11324164b9da707b4840,510007516
John656,johnson657,Female,2094375947,Grace Covell Hall 1,GCH-0195A,,,,,,,,,,,,,Grace Covell Hall 1,Session 1,Housing,697694e98358d7ca476803ca,510007514
John657,johnson658,Female,2094798679,Grace Covell Hall 2,GCH-0271A,,,,,,,,,,,,,Grace Covell Hall 2,Session 1,Housing,6976872bef54319bcbb3b0af,510007513
John658,johnson659,Male,3502289928,John Ballantyne Hall 1,JOB-0124A,,,,,,,,,,,,,John Ballantyne Hall 1,Session 1,Housing,6976763fd94f271113126b04,510007512
John659,johnson660,Female,2092709482,Jessie Ballantyne Hall 3,JEB-0313A,,,,,,,,,,,,,Jessie Ballantyne Hall 3,Session 1,Housing,6975d146d94f271113126449,510007511
John660,johnson661,Male,2095943808,John Ballantyne Hall 2,JOB-0202A,,,,,,,,,,,,,John Ballantyne Hall 2,Session 1,Housing,65b46604ce024db44b9f7410,510007510
John661,johnson662,Male,2099490936,John Ballantyne Hall 3,JOB-0309A,,,,,,,,,,,,,John Ballantyne Hall 3,Session 1,Housing,64527650c86bed01223141a3,510007509
John662,johnson663,Female,2094147386,Jessie Ballantyne Hall 3,JEB-0315C,,,,,,,,,,,,,Jessie Ballantyne Hall 3,Session 1,Housing,65c30e5d6123a34929cd2138,510007508
John663,johnson664,Female,2092799950,Jessie Ballantyne Hall 3,JEB-0301A,,,,,,,,,,,,,Jessie Ballantyne Hall 3,Session 1,Housing,65b4596f2e68a5b97900f960,510007505
John664,johnson665,Male,4157174034,John Ballantyne Hall 1,JOB-0127B,,,,,,,,,,,,,John Ballantyne Hall 1,Session 1,Housing,697553030b28314d1f79c220,510007503
John665,johnson666,Male,2099017211,John Ballantyne Hall 1,JOB-0109B,,,,,,,,,,,,,John Ballantyne Hall 1,Session 1,Housing,6479284400713e16032e1432,510007502
John666,johnson667,Female,2095610351,Casa Werner 2,CWA-0211B,,,,,,,,,,,,,Casa Werner 2,Session 1,Housing,645415d24312b379e09626a5,510007501
John667,johnson668,Female,2099903810,Casa Werner 3,CWA-0310A,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,69750786530a3f2f1dd6cb6c,510007497
John668,johnson669,Female,2095180917,Grace Covell Hall 1,GCH-0181A,,,,,,,,,,,,,Grace Covell Hall 1,Session 1,Housing,69750785530a3f2f1dd6cb57,510007496
John669,johnson670,Male,2093265579,Wemyss Hall 2,WEM-0204B,,,,,,,,,,,,,Wemyss Hall 2,Session 1,Housing,6974461a7225fd431be427aa,510007495
John670,johnson671,Female,2098718845,Grace Covell Hall 2,GCH-0229A,,,,,,,,,,,,,Grace Covell Hall 2,Session 1,Housing,697444a97225fd431be42776,510007494
John671,johnson672,Male,2094231123,Farley House 3,FAR-0305B,,,,,,,,,,,,,Farley House 3,Session 1,Housing,6974fa97877e4e73125fb6e3,510007493
John672,johnson673,Female,4253000944,Casa Jackson 3,CJK-0312B,,,,,,,,,,,,,Casa Jackson 3,Session 1,Housing,6974d983bd4cf11b5a246d3c,510007492
John673,johnson674,Female,2095615064,Casa Jackson 3,CJK-0313B,,,,,,,,,,,,,Casa Jackson 3,Session 1,Housing,697471510b28314d1f79b648,510007490
John674,johnson675,Male,2095985896,John Ballantyne Hall 1,JOB-0126B,,,,,,,,,,,,,John Ballantyne Hall 1,Session 1,Housing,67eb7dfd4f421329b95ae4bf,510007489
John675,johnson676,Male,2096414033,John Ballantyne Hall 3,JOB-0315A,,,,,,,,,,,,,John Ballantyne Hall 3,Session 1,Housing,67650b5d8872cfe16c8906a0,510007488
John676,johnson677,Male,2096417772,Price House 1,PRH-0106A,,,,,,,,,,,,,Price House 1,Session 1,Housing,663ff0510174a0bdcc3157b8,510007487
John677,johnson678,Male,2093613495,Grace Covell Hall 3,GCH-0395B,,,,,,,,,,,,,Grace Covell Hall 3,Session 1,Housing,6974581e0b28314d1f79b56d,510007486
John678,johnson679,Female,2096963727,Grace Covell Hall 2,GCH-0237A,,,,,,,,,,,,,Grace Covell Hall 2,Session 1,Housing,69745738877e4e73125fb076,510007485
John679,johnson680,Female,2093135423,Grace Covell Hall 2,GCH-0286B,,,,,,,,,,,,,Grace Covell Hall 2,Session 1,Housing,697454660b28314d1f79b53f,510007484
John680,johnson681,Female,2095135877,Eiselen House 1,EIS-0116A,,,,,,,,,,,,,Eiselen House 1,Session 1,Housing,6974522d7225fd431be4284f,510007483
John681,johnson682,Female,2096894879,Eiselen House 1,EIS-0116B,,,,,,,,,,,,,Eiselen House 1,Session 1,Housing,675ce6181575aa9670468a23,510007482
John682,johnson683,Female,2094906943,Casa Werner 2,CWA-0215B,,,,,,,,,,,,,Casa Werner 2,Session 1,Housing,64585ed5e547260409c97a2a,510007481
John683,johnson684,Male,9257233574,John Ballantyne Hall 1,JOB-0125A,,,,,,,,,,,,,John Ballantyne Hall 1,Session 1,Housing,69743e5a877e4e73125faea8,510007477
John684,johnson685,Male,2095079942,John Ballantyne Hall 1,JOB-0119A,,,,,,,,,,,,,John Ballantyne Hall 1,Session 1,Housing,69743c717225fd431be42707,510007476
John685,johnson686,Female,2094713805,Grace Covell Hall 1,GCH-0177A,,,,,,,,,,,,,Grace Covell Hall 1,Session 1,Housing,6441e3a2952dbbec956d0b3c,510007475
John686,johnson687,Male,2096872341,John Ballantyne Hall 1,JOB-0124B,,,,,,,,,,,,,John Ballantyne Hall 1,Session 1,Housing,675d2d9c4b219bf17a5c9186,510007474
John687,johnson688,Female,2094209770,Casa Werner 3,CWA-0318A,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,6973a0e62a5d7a014ad8fb77,510007473
John688,johnson689,Female,2094053379,Casa Werner 2,CWA-0203A,,,,,,,,,,,,,Casa Werner 2,Session 1,Housing,69742478405008b056e720fe,510007472
John689,johnson690,Male,2097151616,Grace Covell Hall 3,GCH-0365B,,,,,,,,,,,,,Grace Covell Hall 3,Session 1,Housing,69742200877e4e73125fad05,510007470
John690,johnson691,Female,2099921730,Casa Werner 1,CWA-0117A,,,,,,,,,,,,,Casa Werner 1,Session 1,Housing,65c406f0fe69ff46ac6483d8,510007469
John691,johnson692,Male,2096859336,Grace Covell Hall 3,GCH-0358B,,,,,,,,,,,,,Grace Covell Hall 3,Session 1,Housing,69741d6b0b28314d1f79b20b,510007468
John692,johnson693,Male,2096593076,John Ballantyne Hall 1,JOB-0123B,,,,,,,,,,,,,John Ballantyne Hall 1,Session 1,Housing,69740ffc9867205bbb9a5db7,510007466
John693,johnson694,Female,2095180968,Casa Werner 3,CWA-0312A,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,69740ba4037c9f555cb0347d,510007465
John694,johnson695,Female,2097922102,Eiselen House 1,EIS-0115B,,,,,,,,,,,,,Eiselen House 1,Session 1,Housing,6973fd90037c9f555cb032f2,510007464
John695,johnson696,Female,2092716620,Eiselen House 1,EIS-0114B,,,,,,,,,,,,,Eiselen House 1,Session 1,Housing,697404849867205bbb9a5c8f,510007462
John696,johnson697,Female,2092290595,Casa Jackson 3,CJK-0314B,,,,,,,,,,,,,Casa Jackson 3,Session 1,Housing,697401150b28314d1f79afc1,510007461
John697,johnson698,Female,2096412331,Ritter House 1,RIT-0110A,,,,,,,,,,,,,Ritter House 1,Session 1,Housing,675cea304b219bf17a5c88f5,510007460
John698,johnson699,Female,2097899953,Grace Covell Hall 1,GCH-0198A,,,,,,,,,,,,,Grace Covell Hall 1,Session 1,Housing,6468ffcdc12f73392da833e7,510007459
John699,johnson700,Male,2095989831,John Ballantyne Hall 1,JOB-0121B,,,,,,,,,,,,,John Ballantyne Hall 1,Session 1,Housing,6973ff5f405008b056e71de6,510007458
John700,johnson701,Female,2099388739,Eiselen House 1,EIS-0114A,,,,,,,,,,,,,Eiselen House 1,Session 1,Housing,6973fda5405008b056e71dc8,510007457
John701,johnson702,Female,5103266909,Jessie Ballantyne Hall 2,JEB-0201A,,,,,,,,,,,,,Jessie Ballantyne Hall 2,Session 1,Housing,6436d082121aa370132ac211,510007455
John702,johnson703,Male,2093070942,John Ballantyne Hall 1,JOB-0123A,,,,,,,,,,,,,John Ballantyne Hall 1,Session 1,Housing,6905ba3dce04348a9d48021f,510007454
John703,johnson704,Male,2096396967,John Ballantyne Hall 1,JOB-0121A,,,,,,,,,,,,,John Ballantyne Hall 1,Session 1,Housing,6973f3fd9867205bbb9a5b61,510007453
John704,johnson705,Male,2096966089,John Ballantyne Hall 1,JOB-0119B,,,,,,,,,,,,,John Ballantyne Hall 1,Session 1,Housing,6973ef829867205bbb9a5b15,510007451
John705,johnson706,Female,2092195720,Grace Covell Hall 2,GCH-0259A,,,,,,,,,,,,,Grace Covell Hall 2,Session 1,Housing,6973eb31037c9f555cb03170,510007448
John706,johnson707,Male,2096309327,Grace Covell Hall 1,GCH-0107B,,,,,,,,,,,,,Grace Covell Hall 1,Session 1,Housing,6973ea2b037c9f555cb03157,510007447
John707,johnson708,Male,2099155271,Grace Covell Hall 3,GCH-0301B,,,,,,,,,,,,,Grace Covell Hall 3,Session 1,Housing,6973e996037c9f555cb03131,510007446
John708,johnson709,Male,2099814506,Farley House 3,FAR-0303B,,,,,,,,,,,,,Farley House 3,Session 1,Housing,65fcd7f0002fa3323f0db3a6,510007445
John709,johnson710,Male,6504188674,Farley House 3,FAR-0310B,,,,,,,,,,,,,Farley House 3,Session 1,Housing,6973e388405008b056e71c5b,510007444
John710,johnson711,Female,2093957442,Casa Werner 1,CWA-0110B,,,,,,,,,,,,,Casa Werner 1,Session 1,Housing,6973e050037c9f555cb0303e,510007443
John711,johnson712,Female,2096164555,Grace Covell Hall 1,GCH-0124A,,,,,,,,,,,,,Grace Covell Hall 1,Session 1,Housing,6973dd1f0b28314d1f79ac8c,510007441
John712,johnson713,Male,2092036248,Price House 3,PRH-0308B,,,,,,,,,,,,,Price House 3,Session 1,Housing,6973dcb90b28314d1f79ac6b,510007440
John713,johnson714,Female,2098751012,Grace Covell Hall 1,GCH-0197A,,,,,,,,,,,,,Grace Covell Hall 1,Session 1,Housing,6973d6f70b28314d1f79abf5,510007439
John714,johnson715,Female,2098556597,Casa Werner 1,CWA-0115B,,,,,,,,,,,,,Casa Werner 1,Session 1,Housing,6973dbc5877e4e73125fa77b,510007438
John715,johnson716,Female,5108809626,Grace Covell Hall 1,GCH-0131A,,,,,,,,,,,,,Grace Covell Hall 1,Session 1,Housing,6973d2c5d606d5bc9bb1cc1a,510007436
John716,johnson717,Female,2093611345,Grace Covell Hall 2,GCH-0281A,,,,,,,,,,,,,Grace Covell Hall 2,Session 1,Housing,645994228b374b5375d14ada,510007434
John717,johnson718,Female,2093974675,Eiselen House 1,EIS-0113A,,,,,,,,,,,,,Eiselen House 1,Session 1,Housing,661f044fbf2e2eac0b48064a,510007432
John718,johnson719,Female,2094909786,Eiselen House 1,EIS-0112A,,,,,,,,,,,,,Eiselen House 1,Session 1,Housing,6973cb06037c9f555cb02cdc,510007428
John719,johnson720,Female,2099548353,Eiselen House 1,EIS-0110A,,,,,,,,,,,,,Eiselen House 1,Session 1,Housing,6794243a810c5aa3cde6fd94,510007427
John720,johnson721,Female,2092424589,Grace Covell Hall 2,GCH-0226A,,,,,,,,,,,,,Grace Covell Hall 2,Session 1,Housing,661367b4b264d4fc206e9906,510007426
John721,johnson722,Female,2096978583,Casa Werner 2,CWA-0212B,,,,,,,,,,,,,Casa Werner 2,Session 1,Housing,67e36b7a055c62c8a495b501,510007425
John722,johnson723,Female,2098173590,Eiselen House 1,EIS-0110B,,,,,,,,,,,,,Eiselen House 1,Session 1,Housing,6800609d7964105b06c102b8,510007424
John723,johnson724,Female,5109802907,Casa Jackson 2,CJK-0212B,,,,,,,,,,,,,Casa Jackson 2,Session 1,Housing,65e925c03c6311c0bada6899,510007422
John724,johnson725,Female,2092805694,Casa Werner 3,CWA-0316B,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,6973c189d606d5bc9bb1c9cb,510007421
John725,johnson726,Female,2092426997,Casa Werner 2,CWA-0204B,,,,,,,,,,,,,Casa Werner 2,Session 1,Housing,675e0a42cf1d86145ef060d9,510007420
John726,johnson727,Female,2098894614,Casa Werner 3,CWA-0313B,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,6973bcd42a5d7a014ad8fe7d,510007418
John727,johnson728,Female,2094706451,Casa Werner 3,CWA-0318B,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,6973bc8b7225fd431be41cde,510007417
John728,johnson729,Female,2097413631,Casa Werner 3,CWA-0317B,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,675ce672881d5e00d29edc97,510007416
John729,johnson730,Male,2094053328,John Ballantyne Hall 1,JOB-0117B,,,,,,,,,,,,,John Ballantyne Hall 1,Session 1,Housing,6973b9649867205bbb9a55c1,510007415
John730,johnson731,Female,2097159190,Casa Werner 3,CWA-0317A,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,675ce63c881d5e00d29edc79,510007414
John731,johnson732,Female,2094148758,Casa Jackson 3,CJK-0311A,,,,,,,,,,,,,Casa Jackson 3,Session 1,Housing,65b97cf9596a4ee9539049de,510007413
John732,johnson733,Female,2099053187,Grace Covell Hall 2,GCH-0286A,,,,,,,,,,,,,Grace Covell Hall 2,Session 1,Housing,6967ebc41624523ce661c63d,510007411
John733,johnson734,Female,2098174041,Casa Werner 3,CWA-0316A,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,6973abf02a5d7a014ad8fc5f,510007410
John734,johnson735,Male,2092904149,John Ballantyne Hall 1,JOB-0113B,,,,,,,,,,,,,John Ballantyne Hall 1,Session 1,Housing,64655f82235a6eb80be69e95,510007409
John735,johnson736,Female,2094531130,Casa Werner 3,CWA-0315A,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,6973a50b037c9f555cb02880,510007408
John736,johnson737,Male,2098719232,John Ballantyne Hall 2,JOB-0201A,,,,,,,,,,,,,John Ballantyne Hall 2,Session 1,Housing,6452c632a84b55ab4c32ba46,510007406
John737,johnson738,Other,2099373464,Grace Covell Hall 1,GCH-0107A,,,,,,,,,,,,,Grace Covell Hall 1,Session 1,Housing,675e1edbc44a169467a9bb88,510007404
John738,johnson739,Female,2099907260,Grace Covell Hall 2,GCH-0296A,,,,,,,,,,,,,Grace Covell Hall 2,Session 1,Housing,65fa5e95442a5109b4a2d710,510007403
John739,johnson740,Female,2094259991,Grace Covell Hall 1,GCH-0177B,,,,,,,,,,,,,Grace Covell Hall 1,Session 1,Housing,678079d219650a388b4c45bc,510007402
John740,johnson741,Female,2096597617,Casa Werner 3,CWA-0314B,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,675cf79d1575aa9670468dec,510007401
John741,johnson742,Male,2096167487,Grace Covell Hall 1,GCH-0114A,,,,,,,,,,,,,Grace Covell Hall 1,Session 1,Housing,675ce2341575aa9670468977,510007400
John742,johnson743,Female,2094234725,Grace Covell Hall 2,GCH-0209A,,,,,,,,,,,,,Grace Covell Hall 2,Session 1,Housing,69739f6a037c9f555cb027fa,510007399
John743,johnson744,Female,2093664932,Casa Werner 3,CWA-0314A,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,67dc38a56f01e1f64a22495e,510007398
John744,johnson745,Female,2094231428,Grace Covell Hall 1,GCH-0123B,,,,,,,,,,,,,Grace Covell Hall 1,Session 1,Housing,69739e5b405008b056e7153c,510007397
John745,johnson746,Male,2093664932,John Ballantyne Hall 1,JOB-0109A,,,,,,,,,,,,,John Ballantyne Hall 1,Session 1,Housing,675f2a417c2f77fc96b4745d,510007396
John746,johnson747,Female,2099814070,Casa Werner 3,CWA-0313A,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,6973973d9867205bbb9a52ce,510007393
John747,johnson748,Female,2096625862,Grace Covell Hall 2,GCH-0298B,,,,,,,,,,,,,Grace Covell Hall 2,Session 1,Housing,6744c2e35668a8af2580f59b,510007391
John748,johnson749,Female,2095613021,Jessie Ballantyne Hall 3,JEB-0329A,,,,,,,,,,,,,Jessie Ballantyne Hall 3,Session 1,Housing,646877f3c12f73392da8291a,510007385
John749,johnson750,Female,2098891700,Casa Werner 3,CWA-0308B,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,65cc4c280c2db38e35d4cd32,510007384
John750,johnson751,Female,2092712984,Casa Jackson 1,CJK-0106A,,,,,,,,,,,,,Casa Jackson 1,Session 1,Housing,69724d81eb0ff5ecdd51e54e,510007382
John751,johnson752,Male,2094908711,John Ballantyne Hall 3,JOB-0308B,,,,,,,,,,,,,John Ballantyne Hall 3,Session 1,Housing,67661cbff52620a74825a021,510007381
John752,johnson753,Male,2096412168,Grace Covell Hall 3,GCH-0386B,,,,,,,,,,,,,Grace Covell Hall 3,Session 1,Housing,65fa2b29442a5109b4a2c955,510007379
John753,johnson754,Male,2098088090,John Ballantyne Hall 1,JOB-0107A,,,,,,,,,,,,,John Ballantyne Hall 1,Session 1,Housing,697176265d6d956a4be41f73,510007377
John754,johnson755,Female,7073422382,Casa Werner 3,CWA-0312B,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,69703e87401aee9db0a2900f,510007375
John755,johnson756,Male,2096839233,Grace Covell Hall 3,GCH-0391B,,,,,,,,,,,,,Grace Covell Hall 3,Session 1,Housing,65fa1439442a5109b4a2bcce,510007374
John756,johnson757,Female,2094908696,Casa Werner 3,CWA-0310B,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,69706adf1e044ef19ff6d9c2,510007373
John757,johnson758,Female,7703310110,Ritter House 1,RIT-0106A,,,,,,,,,,,,,Ritter House 1,Session 1,Housing,696fe5849005992142a7b054,510007371
John758,johnson759,Female,3037057404,Grace Covell Hall 2,GCH-0258B,,,,,,,,,,,,,Grace Covell Hall 2,Session 1,Housing,697039d09005992142a7c2e9,510007370
John759,johnson760,Male,2098713266,Farley House 2,FAR-0200A,,,,,,,,,,,,,Farley House 2,Session 1,Housing,69702a8e1e044ef19ff6cedb,510007369
John760,johnson761,Female,2095615304,Casa Werner 2,CWA-0202A,,,,,,,,,,,,,Casa Werner 2,Session 1,Housing,696fdfe51e044ef19ff6bf33,510007367
John761,johnson762,Male,2098897652,Farley House 3,FAR-0314A,,,,,,,,,,,,,Farley House 3,Session 1,Housing,6760ebcefd5dd026deb0e471,510007366
John762,johnson763,Female,2096413636,Casa Werner 3,CWA-0306A,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,696ec297ba6831a2e27e8968,510007364
John763,johnson764,Female,2099608228,Casa Werner 3,CWA-0306B,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,6794356a5c59ffd306626ded,510007363
John764,johnson765,Male,2098174178,John Ballantyne Hall 3,JOB-0315C,,,,,,,,,,,,,John Ballantyne Hall 3,Session 1,Housing,674648ef0e0e2a6adb6aa602,510007361
John765,johnson766,Male,2092736676,Grace Covell Hall 3,GCH-0312B,,,,,,,,,,,,,Grace Covell Hall 3,Session 1,Housing,696ddbcf7247374b14e8e3de,510007360
John766,johnson767,Male,3502179481,Farley House 3,FAR-0313B,,,,,,,,,,,,,Farley House 3,Session 1,Housing,643e1951a410476e1be59a39,510007359
John767,johnson768,Male,2094707524,John Ballantyne Hall 1,JOB-0108A,,,,,,,,,,,,,John Ballantyne Hall 1,Session 1,Housing,696db8dc6b7b07c282bb242d,510007357
John768,johnson769,Male,2093050058,Grace Covell Hall 3,GCH-0341B,,,,,,,,,,,,,Grace Covell Hall 3,Session 1,Housing,696db3fc6b7b07c282bb23cb,510007355
John769,johnson770,Female,2097179026,Jessie Ballantyne Hall 3,JEB-0308B,,,,,,,,,,,,,Jessie Ballantyne Hall 3,Session 1,Housing,6452ea39a84b55ab4c32c62c,510007353
John770,johnson771,Female,2096492948,Jessie Ballantyne Hall 3,JEB-0315B,,,,,,,,,,,,,Jessie Ballantyne Hall 3,Session 1,Housing,67fdd3746035d096ced20fdf,510007351
John771,johnson772,Female,2096100188,Casa Werner 2,CWA-0208A,,,,,,,,,,,,,Casa Werner 2,Session 1,Housing,696d8e66ba6831a2e27e69e8,510007350
John772,johnson773,Female,2096969591,Grace Covell Hall 1,GCH-0116B,,,,,,,,,,,,,Grace Covell Hall 1,Session 1,Housing,696d73857247374b14e8ddf7,510007349
John773,johnson774,Male,2099053039,Farley House 3,FAR-0312A,,,,,,,,,,,,,Farley House 3,Session 1,Housing,65bbc8cd0c11f92b594c0cd6,510007348
John774,johnson775,Female,2096841336,Casa Werner 2,CWA-0214B,,,,,,,,,,,,,Casa Werner 2,Session 1,Housing,6436adf0121aa370132ab73f,510007347
John775,johnson776,Male,2094148892,Grace Covell Hall 1,GCH-0101B,,,,,,,,,,,,,Grace Covell Hall 1,Session 1,Housing,696d4fa3f0129e91730701c2,510007346
John776,johnson777,Female,2099542197,Casa Werner 3,CWA-0305B,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,6775a19e3a49f1533a4c11b6,510007345
John777,johnson778,Female,2099817922,Casa Werner 3,CWA-0305A,,,,,,,,,,,,,Casa Werner 3,Session 1,Housing,696d40b5c922ea9be21beb0d,510007344
John778,johnson779,Male,2096185230,Wemyss Hall 2,WEM-0214B,,,,,,,,,,,,,Wemyss Hall 2,Session 1,Housing,696d32dac922ea9be21be9bc,510007342
John779,johnson780,Male,2098588514,Farley House 1,FAR-0112B,,,,,,,,,,,,,Farley House 1,Session 1,Housing,67f29a82164340080760641b,510007341
